movieId,title,genres
3005,Private Secretary (1962),Drama|Family            
3006,Shaadi (1962),Action|Comedy|Drama            
3008,Anpadh (1962),Drama|Musical|Romance            
3010,Son of India (1962),Drama
3013,Bombay Ka Chor (1962),Crime|Mystery            
3014,Neeli Aankhen (1962),Mystery
3016,Naughty Boy (1962),Comedy
3018,Ek Musafir Ek Hasina (1962),Action|Comedy|Mystery            
3019,China Town (1962),Comedy|Crime|Romance            
3020,Nakli Nawab (1962),Drama|Romance            
3022,Ankh Micholi (1962),Crime|Drama|Mystery            
3023,Asli-Naqli (1962),Drama|Musical|Romance            
3024,King Kong (1962),Action|Adventure|Comedy            
3026,Mehndi Lagi Mere Haath (1962),Comedy|Drama|Romance            
3027,Vallah Kya Baat Hai (1962),Action|Crime|Drama            
3034,Sangeet Samrat Tansen (1962),Biography|Drama|Music            
3037,Main Shadi Karne Chala (1962),Comedy
3039,Reporter Raju (1962),Action|Crime|Drama            
3040,Banarasi Thug (1962),Drama
3041,Sahib Bibi Aur Ghulam (1962),Drama|Musical            
3044,Rungoli (1962),Musical|Drama|Family            
3048,Aarti (1962),Family|Musical|Romance            
3053,Harishchandra Taramati (1963),Fantasy
3056,Sehra (1963),Drama|Romance            
3057,Gehra Daag (1963),Crime|Drama|Romance            
3058,Kaun Apna Kaun Paraya (1963),Drama|Family            
3059,Aaj Aur Kal (1963),Drama|Romance            
3060,Bin Badal Barsaat (1963),Drama|Musical|Mystery            
3061,Mujhe Jeene Do (1963),Action|Crime|Drama            
3062,Phool Bane Angaare (1963),Drama|Romance            
3063,Yeh Rastey Hain Pyar Ke (1963),Crime|Drama|Romance            
3064,Grahasti (1963),Drama|Family            
3068,Holiday in Bombay (1963),Drama
3071,Faulad (1963),Action|Adventure|Drama            
3074,Bharosa (1963),Comedy|Drama|Romance            
3077,Bhootnath (1963),Adventure
3078,Shikari (1963),Action|Adventure|Horror            
3079,Ghar Basake Dekho (1963),Comedy|Drama            
3081,Pyaar Kiya To Darna Kya (1963),Comedy|Drama|Musical            
3082,Kinare Kinare (1963),Drama|Romance            
3083,Gumrah (1963),Drama|Romance            
3089,Kahin Pyaar Na Ho Jaaye (1963),Comedy
3090,Bandini (1963),Drama|Musical|Romance            
3092,Bluff Master (1963),Romance
3094,Kan Kan Men Bhagwan (1963),Adventure|Drama|Fantasy            
3095,Kabli Khan (1963),Action|Musical            
3097,Bachpan (1963),Drama
3098,Dil Hi To Hai (1963),Comedy|Drama|Romance            
3100,Nartakee (1963),Drama
3101,Ek Dil Sau Afsane (1963),Comedy|Drama|Romance            
3104,Meri Surat Teri Ankhen (1963),Drama|Musical|Romance            
3105,Jab Se Tumhe Dekha Hai (1963),Drama|Romance            
3107,Tere Ghar Ke Samne (1963),Romance|Musical|Comedy            
3112,Pyar Ka Bandhan (1963),Drama|Family|Romance            
3113,Ek Raaz (1963),Comedy
3114,Parasmani (1963),Adventure|Drama|Fantasy            
3116,Ustadon Ke Ustad (1963),Action|Crime|Drama            
3117,Hamrahi (1963),Drama|Family            
3118,Shaheed Bhagat Singh (1963),Biography|History            
3123,Akeli Mat Jaiyo (1963),Comedy|Romance            
3124,Rustom-E-Baghdad (1963),Action|Adventure            
3126,Begaana (1963),Drama|Family            
3127,Phir Wohi Dil Laya Hoon (1963),Musical|Romance            
3128,Cobra Girl (1963),Action|Drama|Fantasy            
3129,Dil Ek Mandir (1963),Drama|Musical|Romance            
3132,Godaan (1963),Drama
3138,Yeh Dil Kisko Doon (1963),Drama|Romance            
3140,Daal Me Kala (1964),Comedy|Drama            
3142,Geet Gaaya Pattharon Ne (1964),Drama|Musical|Romance            
3143,Sanjh Aur Savera (1964),Drama|Family            
3146,Rustom-E-Rome (1964),Action|Adventure|Drama            
3148,Darasingh: Ironman (1964),Action|Adventure|Drama            
3150,Hercules (1964),Adventure
3153,Cha Cha Cha (1964),Musical|Romance            
3154,Ayee Milan Ki Bela (1964),Drama|Romance            
3157,April Fool (1964),Comedy|Romance|Thriller            
3158,Pooja Ke Phool (1964),Musical|Drama|Family            
3159,Mera Qasoor Kya Hai (1964),Drama
3160,Door Gagan Ki Chhaon Men (1964),Drama|Musical            
3161,Chitralekha (1964),Comedy|Drama            
3162,Kohraa (1964),Drama|Musical|Mystery            
3166,Awara Badal (1964),Action|Adventure|Drama            
3170,Ziddi (1964),Musical|Romance            
3173,Rajkumar (1964),Musical|Drama|Comedy            
3174,Aaya Toofan (1964),Action|Adventure|Fantasy            
3175,Sharabi (1964),Drama|Musical|Romance            
3177,Qawwali Ki Raat (1964),Musical
3178,Aap Ki Parchhaiyan (1964),Drama|Family|Romance            
3179,Son of Hercules (1964),Action
3183,Phoolon Ki Sej (1964),Drama|Romance            
3184,Zindagi (1964),Musical|Drama|Family            
3185,Aandhi Aur Toofan (1964),Action|Adventure|Romance            
3186,Punar Milan (1964),Drama
3187,Door Ki Awaaz (1964),Romance
3188,Majboor (1964),Drama|Family            
3189,Dulha Dulhan (1964),Comedy|Drama|Family            
3190,Shehnai (1964),Musical|Romance            
3191,Ji Chahta Hai (1964),Drama|Family            
3193,Beti Bete (1964),Comedy|Drama|Family            
3195,Yaadein (1964),Drama|Mystery            
3198,Sati Savitri (1964),Fantasy
3200,Maain Bhi Ladki Hun (1964),Drama
3203,Main Suhagan Hoon (1964),Drama|Family            
3204,Kaise Kahoon (1964),Drama
3205,Char Dervesh (1964),Adventure|Fantasy            
3207,Haqeeqat (1964),Action|Musical|War            
3209,Ishaara (1964),Drama
3210,Kashmir Ki Kali (1964),Comedy|Musical|Romance            
3211,Samson (1964),Action|Adventure            
3214,Mr. X in Bombay (1964),Romance|Sci-Fi|Thriller            
3216,Shehar Aur Sapna (1964),Drama
3217,Sant Gyaneshwar (1964),Musical
3219,Suhagan (1964),Drama|Romance            
3220,Dosti (1964),Drama|Family|Musical            
3221,Leader (1964),Comedy|Romance|Thriller            
3224,Bahurani (1964),Drama
3225,Apne Huye Paraye (1964),Drama|Family            
3226,Woh Kaun Thi? (1964),Drama|Mystery|Romance            
3227,Ganga Ki Lahren (1964),Drama
3228,Jahan Ara (1964),Romance
3229,Aao Pyaar Karen (1964),Drama|Romance            
3234,Khufia Mahal (1964),Adventure|Comedy|Drama            
3235,Dooj Ka Chand (1964),Drama|Family            
3239,Saheli (1965),Romance
3240,Nai Umar Ki Nai Fasal (1965),Drama|Family|Musical            
3241,Purnima (1965),Family|Romance            
3243,Adhi Raat Ke Baad (1965),Action|Drama|Mystery            
3245,Teesra Kaun (1965),Action|Crime|Drama            
3246,Naya Kanoon (1965),Drama|Family            
3247,Shree Ram Bharat Milan (1965),Adventure|Family            
3250,Waqt (1965),Drama|Romance            
3251,Shreeman Funtoosh (1965),Comedy|Drama|Fantasy            
3254,Sindbad Alibaba and Aladdin (1965),Adventure|Fantasy|Musical            
3255,Ek Sapera Ek Lutera (1965),Action|Comedy|Musical            
3256,Rishte Naahte (1965),Drama|Family            
3257,Arzoo (1965),Drama|Musical|Romance            
3259,Tarzan and King Kong (1965),Action|Adventure|Romance            
3263,Kaajal (1965),Drama|Musical|Romance            
3264,Tarzan Comes to Delhi (1965),Action|Adventure            
3267,Teen Sardar (1965),Action|Adventure|Drama            
3268,Nishan (1965),Drama
3274,Shaheed (1965),Biography|Drama|History            
3276,Mohabbat Isko Kahete Hain (1965),Drama|Romance            
3277,Tu Hi Meri Zindagi (1965),Drama
3278,Gumnaam (1965),Drama|Mystery|Thriller            
3279,Teen Devian (1965),Musical|Romance            
3283,Mere Sanam (1965),Musical|Romance            
3285,Boxer (1965),Drama
3289,Chhoti Chhoti Baatein (1965),Drama
3290,Zindagi Aur Maut (1965),Drama
3293,Faraar (1965),Mystery|Thriller            
3294,Khandan (1965),Drama|Musical            
3296,Akashdeep (1965),Drama
3298,Hum Sab Ustad Hain (1965),Action|Comedy            
3299,Johar-Mehmood in Goa (1965),Action|Adventure|Comedy            
3302,Mahabharat (1965),Action|Adventure|Fantasy            
3303,Bheegi Raat (1965),Comedy|Drama|Romance            
3305,Aasmaan Mahal (1965),Drama
3308,Jab Jab Phool Khile (1965),Musical|Romance            
3312,Janwar (1965),Musical|Romance            
3314,Oonche Log (1965),Drama|Romance|Thriller            
3315,Bhoot Bungla (1965),Comedy|Horror|Mystery            
3318,Bahu Beti (1965),Drama|Family            
3321,Poonam Ki Raat (1965),Romance|Thriller|Mystery            
3322,Neela Akash (1965),Drama|Family            
3327,Chand Aur Suraj (1965),Crime|Drama|Mystery            
3328,Noor Mahal (1965),Drama|Family            
3329,Himalay Ki Godmein (1965),Adventure|Drama|Family            
3331,Sikandar E Azam (1965),Adventure|Drama|History            
3332,Guide (1965),Drama|Musical|Romance            
3333,Bedaag (1965),Drama|Family            
3334,Lootera (1965),Action|Drama|Musical            
3339,Thakur Jarnail Singh (1966),Action
3340,Devar (1966),Crime|Drama|Romance            
3341,Ladki Sahyadri Ki (1966),Musical|Drama            
3343,Pinjre Ke Panchhi (1966),Crime|Drama            
3344,Anupama (1966),Drama|Romance            
3345,Biwi Aur Makan (1966),Comedy
3348,Mamta (1966),Drama|Romance            
3349,Phool Aur Patthar (1966),Action|Drama|Romance            
3351,Badal (1966),Action|Adventure|Musical            
3352,Dus Lakh (1966),Comedy|Drama|Musical            
3354,Husn aur Ishq (1966),Adventure|Fantasy            
3357,Picnic (1966),Drama
3358,Biradari (1966),Drama
3360,Tasveer (1966),Action
3361,Afsana (1966),Drama|Romance            
3362,Yeh Zindagi Kitni Haseen Hai (1966),Drama|Romance|Thriller            
3364,Chhota Bhai (1966),Comedy|Drama            
3365,Do Badan (1966),Family|Romance            
3366,Sawan Ki Ghata (1966),Musical|Romance            
3368,Johar in Kashmir (1966),Action|Drama|Thriller            
3369,Ladka Ladki (1966),Comedy
3373,Neend Hamari Khwab Tumhare (1966),Musical|Romance            
3374,Gogola (1966),Sci-Fi
3375,Teesri Manzil (1966),Comedy|Musical|Mystery            
3376,Yeh Raat Phir Na Aaygi (1966),Drama|Mystery|Romance            
3378,Budtameez (1966),Comedy|Drama|Romance            
3381,Saaz Aur Awaaz (1966),Drama|Mystery|Romance            
3382,Aasra (1966),Drama|Family            
3383,Mohabbat Zindagi Hai (1966),Comedy|Drama|Romance            
3386,Lab Kush (1966),Family
3387,Dil Diya Dard Liya (1966),Drama|Musical|Romance            
3389,Shankar Khan (1966),Action|Drama|Sport            
3392,Pati Patni (1966),Comedy|Drama|Family            
3393,Do Dil (1966),Romance
3395,Aaye Din Bahar Ke (1966),Musical|Romance            
3396,Rustom Kaun (1966),Action|Adventure            
3397,Mera Saaya (1966),Drama|Musical|Mystery            
3399,Akalmand (1966),Comedy
3406,Main Wohi Hoon (1966),Mystery
3408,Amrapali (1966),Musical|Fantasy            
3409,Teesri Kasam (1966),Comedy|Drama|Romance            
3410,Suraj (1966),Romance|Musical|Action            
3412,Sagaai (1966),Drama|Action|Family            
3413,Pyar Mohabbat (1966),Adventure|Drama|Romance            
3414,Preet Na Jane Reet (1966),Romance
3416,Aakhri Khat (1966),Drama
3418,Love in Tokyo (1966),Romance|Comedy|Drama            
3420,Baharen Phir Bhi Aayengi (1966),Drama|Romance            
3421,Insaaf (1966),Action|Adventure|Drama            
3422,Tarzan Aur Jadui Chirag (1966),Adventure
3423,Pyar Kiye Jaa (1966),Comedy|Romance            
3425,Daku Mangal Singh (1966),Action|Drama            
3427,Dillagi (1966),Comedy|Drama|Romance            
3430,Dil Ne Phir Yaad Kiya (1966),Drama|Romance            
3431,Ali Baba and 40 Thieves (1966),Adventure|Fantasy|Romance            
3432,Lal Bangla (1966),Mystery
3433,Mere Lal (1966),Drama|Family            
3436,Gaban (1966),Crime|Drama|Romance            
3437,Smuggler (1966),Action|Crime            
3438,Daadi Maa (1966),Action|Comedy|Drama            
3439,Milan Ki Raat (1967),Drama|Romance            
3440,Night in London (1967),Action|Drama|Thriller            
3442,Rustom Sohrab (1967),Action|Adventure|Drama            
3443,Baharon Ke Sapne (1967),Drama|Romance            
3445,Patthar Ke Sanam (1967),Action|Drama|Musical            
3446,Sardar (1967),Action|History            
3448,Dil Ne Pukara (1967),Drama|Romance            
3450,Upkar (1967),Drama|Romance|War            
3451,Milan (1967),Drama|Musical|Romance            
3453,Bahu Begum (1967),Comedy|Drama|Romance            
3455,Shagird (1967),Comedy|Musical|Romance            
3457,Aamne - Saamne (1967),Crime|Mystery|Romance            
3458,Around the World (1967),Comedy|Romance            
3459,Hatey Bazarey (1967),Drama
3463,Chandan Ka Palna (1967),Drama
3466,Johar in Bombay (1967),Comedy|Drama|Fantasy            
3467,Woh Koi Aur Hoga (1967),Action|Drama|Mystery            
3468,An Evening in Paris (1967),Musical|Romance|Thriller            
3469,Ram Aur Shyam (1967),Comedy|Drama|Family            
3470,Nai Roshni (1967),Drama|Family            
3474,Dulhan Ek Raat Ki (1967),Crime|Drama|Music            
3475,Raat Aur Din (1967),Mystery|Thriller            
3476,Anita (1967),Musical|Thriller|Mystery            
3477,Jab Yaad Kisi Ki Aati Hai (1967),Family|Romance            
3479,Chhoti Si Mulaqat (1967),Drama|Romance            
3480,Aurat (1967),Comedy|Drama            
3482,Farz (1967),Action|Crime|Thriller            
3484,Gunahon Ka Devta (1967),Drama
3485,Hare Kanch Ki Chooriyan (1967),Drama|Family|Romance            
3486,Naunihal (1967),Crime|Drama|Family            
3487,Palki (1967),Drama|Family|Musical            
3489,Taqdeer (1967),Drama|Family            
3490,C.I.D. 909 (1967),Action|Crime|Drama            
3495,Boond Jo Ban Gayee Moti (1967),Crime|Drama|Romance            
3501,Jaal (1967),Action|Crime|Drama            
3502,Ghar Ka Chirag (1967),Drama
3503,Majhli Didi (1967),Drama
3504,Diwana (1967),Drama|Romance            
3505,Jewel Thief (1967),Crime|Drama|Musical            
3508,Wahan Ke Log (1967),Action|Adventure|Drama            
3509,Chand Par Chadayee (1967),Adventure|Comedy|Drama            
3510,Aag (1967),Action|Drama            
3511,Mehrban (1967),Drama
3513,Raaz (1967),Thriller|Mystery            
3517,Noorjehan (1967),Drama|History|Romance            
3518,Latt Saheb (1967),Comedy|Drama|Musical            
3519,Lav-Kush (1967),Action|Adventure|Drama            
3521,Hamraaz (1967),Musical|Mystery|Thriller            
3523,Payal Ki Jhankar (1968),Action|Adventure|Comedy            
3525,Duniya (1968),Crime|Drama            
3528,Kahin Din Kahin Raat (1968),Action|Crime|Thriller            
3529,Sadhu Aur Shaitaan (1968),Comedy|Thriller            
3530,Gauri (1968),Drama|Family            
3532,Aaja Sanam (1968),Drama|Romance            
3533,Jhuk Gaya Aasman (1968),Comedy|Romance            
3534,Balram Shri Krishna (1968),Fantasy
3537,Suhaag Raat (1968),Drama|Romance            
3538,Ek Phool Ek Bhool (1968),Drama|Romance            
3541,Nadir Shah (1968),History
3542,Sunghursh (1968),Action|Crime|Drama            
3543,Aadmi (1968),Drama|Romance            
3544,Kahin Aur Chal (1968),Drama
3547,Raja Aur Runk (1968),Drama|Family|Musical            
3549,Saathi (1968),Drama|Romance            
3551,Anokhi Raat (1968),Crime|Drama|Mystery            
3553,Neel Kamal (1968),Drama|Fantasy|Musical            
3557,Shrimanji (1968),Drama|Family            
3562,Shikar (1968),Mystery|Thriller            
3563,Izzat (1968),Drama|Romance            
3565,Kanyadaan (1968),Drama|Romance            
3566,Aulad (1968),Comedy|Drama            
3567,Haseena Maan Jayegi (1968),Action|Drama|Musical            
3570,Aanchal Ke Phool (1968),Drama
3571,Parivar (1968),Comedy|Drama            
3572,Dil Aur Mohabbat (1968),Action
3573,Aabroo (1968),Comedy|Crime|Drama            
3575,Anjaam (1968),Action|Adventure            
3577,Saraswatichandra (1968),Drama|Romance            
3579,Haye Mera Dil (1968),Drama
3581,Bambai Raat Ki Bahon Mein (1968),Crime|Drama|Romance            
3584,Farishta (1968),Fantasy
3589,Humsaya (1968),Action|Drama|Mystery            
3591,Golden Eyes Secret Agent 077 (1968),Action|Crime|Mystery            
3592,Abhilasha (1968),Drama|Romance            
3593,Vaasna (1968),Action|Crime|Drama            
3596,Sapnon Ka Saudagar (1968),Romance
3599,Mera Naam Johar (1968),Comedy|Drama            
3601,Teen Bahuraniyan (1968),Comedy
3602,Aashirwad (1968),Drama
3606,Baazi (1968),Crime|Musical|Mystery            
3608,Ankhen (1968),Action|Adventure|Drama            
3609,Jawab Ayega (1968),Family
3612,Mere Huzoor (1968),Drama|Romance            
3613,Do Kaliyaan (1968),Drama|Family|Musical            
3614,Spy in Rome (1968),Action|Comedy|Romance            
3616,Ek Kali Muskai (1968),Drama|Family|Romance            
3617,Padosan (1968),Comedy|Musical|Romance            
3618,Operation Jackpot (1968),Action|Mystery            
3619,Ek Raat (1968),Action|Crime|Drama            
3623,Juari (1968),Romance
3624,Baharon Ki Manzil (1968),Mystery
3625,Mere Hamdam Mere Dost (1968),Musical|Romance|Thriller            
3626,Do Dooni Char (1968),Comedy|Drama            
